determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key,time_diff
40777,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,105.0,69862002,email,,,799.0
41071,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7922.0,69862002,email,,,294.0
41199,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,69.0,69862002,email,,,128.0
41279,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,83.0,69862002,email,,,80.0
41473,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,109.0,69862002,email,,,194.0
41576,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7771.0,69862002,email,,,103.0
41685,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,83.0,69862002,email,,,109.0
41918,KEY_DOWN,Shift,,610bd134-58d4-4d5d-a426-3dc625360214,,69862002,email,True,,233.0
41996,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7738.0,69862002,email,True,,78.0
42305,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7771.0,69862002,email,,,309.0
42508,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,1068.0,69862002,email,,,203.0
42590,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,69.0,69862002,email,,,82.0
42709,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,97.0,69862002,email,,,119.0
42807,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,1017.0,69862002,email,,,98.0
42991,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,209.0,69862002,email,,,184.0
43079,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7771.0,69862002,email,,,88.0
43203,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,105.0,69862002,email,,,124.0
43330,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,7922.0,69862002,email,,,127.0
43425,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,117.0,69862002,email,,,95.0
43522,KEY_DOWN,,,610bd134-58d4-4d5d-a426-3dc625360214,97.0,69862002,email,,,97.0
43624,KEY_DOWN,Tab,,610bd134-58d4-4d5d-a426-3dc625360214,,69862002,email,,,102.0
46422,KEY_DOWN,Shift,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,,69862002,password,True,,2798.0
46675,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,1081.0,69862002,password,True,,253.0
46821,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,116.0,69862002,password,,,146.0
47037,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,67.0,69862002,password,,,216.0
47189,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,67.0,69862002,password,,,152.0
47321,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,113.0,69862002,password,,,132.0
47420,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,494.0,69862002,password,,,99.0
47934,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,606.0,69862002,password,,,514.0
48053,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,72.0,69862002,password,,,119.0
48163,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,119.0,69862002,password,,,110.0
48445,KEY_DOWN,Shift,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,,69862002,password,True,,282.0
48562,KEY_DOWN,,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,88.0,69862002,password,True,,117.0
49333,KEY_DOWN,Tab,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,,69862002,password,,,771.0
49562,KEY_DOWN,Enter,,0f3e0746-0a1c-48da-8760-da95afcb50f5,,69862002,submit,,,229.0
55986,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1096.0,69862002,text,,,6424.0
55986,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1090.0,69862002,text,,,0.0
56163,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,118.0,69862002,text,,,177.0
56163,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,7733.0,69862002,text,,,0.0
56459,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1046.0,69862002,text,,,296.0
56459,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,376.0,69862002,text,,,0.0
56689,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1046.0,69862002,text,,,230.0
56689,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,376.0,69862002,text,,,0.0
57044,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,339.0,69862002,text,,,355.0
57044,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1025.0,69862002,text,,,0.0
57283,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,75.0,69862002,text,,,239.0
57283,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1061.0,69862002,text,,,0.0
57619,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,7713.0,69862002,text,,,336.0
57619,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,115.0,69862002,text,,,0.0
58125,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,339.0,69862002,text,,,506.0
58125,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1025.0,69862002,text,,,0.0
58376,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,108.0,69862002,text,,,251.0
58376,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,327.0,69862002,text,,,0.0
58746,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,75.0,69862002,text,,,370.0
58746,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1061.0,69862002,text,,,0.0
59281,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1096.0,69862002,text,,,535.0
59281,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1090.0,69862002,text,,,0.0
59506,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,7834.0,69862002,text,,,225.0
59506,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1051.0,69862002,text,,,0.0
60199,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,519.0,69862002,text,,,693.0
60199,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1145.0,69862002,text,,,0.0
60405,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,519.0,69862002,text,,,206.0
60405,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1145.0,69862002,text,,,0.0
60807,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,339.0,69862002,text,,,402.0
60807,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1025.0,69862002,text,,,0.0
61619,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1096.0,69862002,text,,,812.0
61619,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1090.0,69862002,text,,,0.0
61930,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,7713.0,69862002,text,,,311.0
61930,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,115.0,69862002,text,,,0.0
62136,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,7834.0,69862002,text,,,206.0
62136,KEY_DOWN,,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,1051.0,69862002,text,,,0.0
62503,KEY_DOWN,Tab,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,,69862002,text,,,367.0
62503,KEY_DOWN,Tab,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,,69862002,text,,,0.0
64290,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,97.0,69862002,text,,,1787.0
64290,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,7857.0,69862002,text,,,0.0
64436,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,118.0,69862002,text,,,146.0
64436,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,113.0,69862002,text,,,0.0
64667,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,7786.0,69862002,text,,,231.0
64667,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,104.0,69862002,text,,,0.0
64940,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,118.0,69862002,text,,,273.0
64940,KEY_DOWN,,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,113.0,69862002,text,,,0.0
65350,KEY_DOWN,Tab,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,,69862002,text,,,410.0
65350,KEY_DOWN,Tab,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,,69862002,text,,,0.0
65733,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,635.0,69862002,text,,,383.0
65733,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,250.0,69862002,text,,,0.0
65902,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,381.0,69862002,text,,,169.0
65902,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,65.0,69862002,text,,,0.0
66124,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,82.0,69862002,text,,,222.0
66124,KEY_DOWN,,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,81.0,69862002,text,,,0.0
3214,KEY_DOWN,Meta,True,292a02c5-57eb-4a51-908b-8bee3ed9cf09,,70319959,body,,,
3333,KEY_DOWN,,True,292a02c5-57eb-4a51-908b-8bee3ed9cf09,1019.0,70319959,body,,,119.0
7208,KEY_DOWN,Shift,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,,70319959,text,True,,3875.0
7505,KEY_DOWN,,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,86.0,70319959,text,True,,297.0
7701,KEY_DOWN,,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,628.0,70319959,text,,,196.0
7760,KEY_DOWN,,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,1072.0,70319959,text,,,59.0
7929,KEY_DOWN,,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,1072.0,70319959,text,,,169.0
7990,KEY_DOWN,,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,113.0,70319959,text,,,61.0
8188,KEY_DOWN,Tab,,ebf4bb56-48d7-41b2-a941-cb8d812a7661,,70319959,text,,,198.0
8380,KEY_DOWN,Shift,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,,70319959,text,True,,192.0
8435,KEY_DOWN,,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,1011.0,70319959,text,True,,55.0
8578,KEY_DOWN,,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,272.0,70319959,text,,,143.0
8629,KEY_DOWN,,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,1069.0,70319959,text,,,51.0
8717,KEY_DOWN,,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,66.0,70319959,text,,,88.0
8791,KEY_DOWN,,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,432.0,70319959,text,,,74.0
8909,KEY_DOWN,Tab,,a1ea23ff-8a5b-4935-bf41-7bd4357d6f5e,,70319959,text,,,118.0
9506,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,75.0,70319959,text,,,597.0
9598,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,428.0,70319959,text,,,92.0
9767,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,81.0,70319959,text,,,169.0
9888,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1108.0,70319959,text,,,121.0
10298,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,410.0
10403,KEY_DOWN,Shift,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,True,,105.0
10515,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1141.0,70319959,text,True,,112.0
10656,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,7724.0,70319959,text,,,141.0
10775,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,114.0,70319959,text,,,119.0
10856,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,81.0
10997,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,99.0,70319959,text,,,141.0
11246,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1076.0,70319959,text,,,249.0
11327,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,81.0
11488,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,161.0
11790,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,302.0
11882,KEY_DOWN,Shift,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,True,,92.0
11961,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1030.0,70319959,text,True,,79.0
12122,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,99.0,70319959,text,,,161.0
13374,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,1252.0
13505,KEY_DOWN,Shift,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,True,,131.0
13589,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1102.0,70319959,text,True,,84.0
13801,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,7888.0,70319959,text,,,212.0
13888,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,87.0
14242,KEY_DOWN,Shift,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,True,,354.0
14320,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,257.0,70319959,text,True,,78.0
14427,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,107.0
14537,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,7855.0,70319959,text,,,110.0
14664,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,99.0,70319959,text,,,127.0
14775,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,111.0
14846,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1076.0,70319959,text,,,71.0
15039,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,376.0,70319959,text,,,193.0
15126,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1043.0,70319959,text,,,87.0
15219,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,226.0,70319959,text,,,93.0
15394,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,226.0,70319959,text,,,175.0
15499,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,340.0,70319959,text,,,105.0
15658,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,7888.0,70319959,text,,,159.0
15748,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,90.0
15879,KEY_DOWN,Shift,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,True,,131.0
15926,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1088.0,70319959,text,True,,47.0
16087,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1112.0,70319959,text,,,161.0
16302,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1073.0,70319959,text,,,215.0
16498,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,1078.0,70319959,text,,,196.0
16660,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,7826.0,70319959,text,,,162.0
16788,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,428.0,70319959,text,,,128.0
16944,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,368.0,70319959,text,,,156.0
17083,KEY_DOWN,,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,75.0,70319959,text,,,139.0
17528,KEY_DOWN,Tab,,5d61d8ca-d77a-413a-8362-b9f81d183b6d,,70319959,text,,,445.0
18894,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1042.0,70319959,email,,,1366.0
18961,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1143.0,70319959,email,,,67.0
19047,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,89.0,70319959,email,,,86.0
19211,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,89.0,70319959,email,,,164.0
19262,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,110.0,70319959,email,,,51.0
19414,KEY_DOWN,Shift,,c0630b34-9917-438d-b58c-a41d76e51726,,70319959,email,True,,152.0
19468,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,100.0,70319959,email,True,,54.0
19632,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,597.0,70319959,email,,,164.0
19778,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,320.0,70319959,email,,,146.0
19977,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,320.0,70319959,email,,,199.0
20036,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,7869.0,70319959,email,,,59.0
20129,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,74.0,70319959,email,,,93.0
20196,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1143.0,70319959,email,,,67.0
20418,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,74.0,70319959,email,,,222.0
20471,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1143.0,70319959,email,,,53.0
20481,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,7869.0,70319959,email,,,10.0
20910,KEY_DOWN,Backspace,,c0630b34-9917-438d-b58c-a41d76e51726,,70319959,email,,,429.0
21044,KEY_DOWN,Backspace,,c0630b34-9917-438d-b58c-a41d76e51726,,70319959,email,,,134.0
21130,KEY_DOWN,Backspace,,c0630b34-9917-438d-b58c-a41d76e51726,,70319959,email,,,86.0
21464,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,7869.0,70319959,email,,,334.0
21549,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,74.0,70319959,email,,,85.0
21602,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1143.0,70319959,email,,,53.0
21865,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1118.0,70319959,email,,,263.0
22050,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,1147.0,70319959,email,,,185.0
22102,KEY_DOWN,,,c0630b34-9917-438d-b58c-a41d76e51726,320.0,70319959,email,,,52.0
22364,KEY_DOWN,Tab,,c0630b34-9917-438d-b58c-a41d76e51726,,70319959,email,,,262.0
23286,KEY_DOWN,Shift,,93daf1c8-ea27-45a1-a038-c11ec2f68998,,70319959,password,True,,922.0
23399,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,658.0,70319959,password,True,,113.0
23572,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,1094.0,70319959,password,,,173.0
23795,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,122.0,70319959,password,,,223.0
23912,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,122.0,70319959,password,,,117.0
24163,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,1068.0,70319959,password,,,251.0
24261,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,1128.0,70319959,password,,,98.0
24508,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,526.0,70319959,password,,,247.0
24618,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,434.0,70319959,password,,,110.0
24759,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,644.0,70319959,password,,,141.0
25021,KEY_DOWN,Shift,,93daf1c8-ea27-45a1-a038-c11ec2f68998,,70319959,password,True,,262.0
25128,KEY_DOWN,,,93daf1c8-ea27-45a1-a038-c11ec2f68998,221.0,70319959,password,True,,107.0
29143,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,1063.0,70319959,email,,,4015.0
29215,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,73.0,70319959,email,,,72.0
29276,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,7924.0,70319959,email,,,61.0
29444,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,7924.0,70319959,email,,,168.0
29515,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,7900.0,70319959,email,,,71.0
29663,KEY_DOWN,Tab,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,,70319959,email,,,148.0
30063,KEY_DOWN,Shift,,19276510-10a7-4ad0-9737-d6688fe60464,,70319959,password,True,,400.0
30181,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7879.0,70319959,password,True,,118.0
30335,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7812.0,70319959,password,,,154.0
30545,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7721.0,70319959,password,,,210.0
30719,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7721.0,70319959,password,,,174.0
30936,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,258.0,70319959,password,,,217.0
31057,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7696.0,70319959,password,,,121.0
31420,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7837.0,70319959,password,,,363.0
31824,KEY_DOWN,Backspace,,19276510-10a7-4ad0-9737-d6688fe60464,,70319959,password,,,404.0
32013,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,1031.0,70319959,password,,,189.0
32115,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7710.0,70319959,password,,,102.0
32479,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,7728.0,70319959,password,,,364.0
32745,KEY_DOWN,Shift,,19276510-10a7-4ad0-9737-d6688fe60464,,70319959,password,True,,266.0
32875,KEY_DOWN,,,19276510-10a7-4ad0-9737-d6688fe60464,196.0,70319959,password,True,,130.0
36452,KEY_DOWN,Shift,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,,70319959,email,True,,3577.0
36535,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,498.0,70319959,email,True,,83.0
37038,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,7718.0,70319959,email,,,503.0
37173,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,513.0,70319959,email,,,135.0
37364,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,513.0,70319959,email,,,191.0
37432,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,114.0,70319959,email,,,68.0
37520,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,473.0,70319959,email,,,88.0
37595,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,73.0,70319959,email,,,75.0
37684,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,114.0,70319959,email,,,89.0
37781,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,473.0,70319959,email,,,97.0
37828,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,73.0,70319959,email,,,47.0
37947,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,1059.0,70319959,email,,,119.0
38132,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,110.0,70319959,email,,,185.0
38178,KEY_DOWN,,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,513.0,70319959,email,,,46.0
43675,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,,5497.0
43675,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7872.0,70319959,text,,,0.0
43922,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,87.0,70319959,text,,,247.0
43922,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,478.0,70319959,text,,,0.0
44367,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,,445.0
44367,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,121.0,70319959,text,,,0.0
44584,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,,217.0
44584,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,197.0,70319959,text,,,0.0
45016,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,,432.0
45016,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7872.0,70319959,text,,,0.0
45219,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,,203.0
45219,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,1086.0,70319959,text,,,0.0
45469,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,,250.0
45469,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,121.0,70319959,text,,,0.0
45809,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,,340.0
45809,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,197.0,70319959,text,,,0.0
